ID	CN	EN	RU_TRANSLATION
475	<Assistant_Title1>【小圆框眼镜】</>\n<Assistant_Title2>描述：</>探索奖励饰品\n<Assistant_Title2>使用：</>使用后获得小圆框眼镜，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</><Assistant_System>探索</>获取	<Assistant_Title1>【Small Round Glasses】</>\n<Assistant_Title2>Description: </>Accessory rewarded for Exploration\n<Assistant_Title2>Usage: </>After use, you will obtain the Small Round Glasses. You can click <Assistant_System>Appearance - Change Outfit</> to view and use it.\n<Assistant_Title2>Acquisition: </><Assistant_System>Exploration</> acquisition.	
476	<Assistant_Title1>【小夜曲】</>\n<Assistant_Title2>描述：</>神眷发型\n<Assistant_Title2>使用：</>使用后获得小夜曲，可点击<Assistant_System>外观-换装</>查看并使用，也可兑换为<Assistant_Red>1</>张神眷牌。\n<Assistant_Title2>获取：</>通过<Assistant_System>召唤-灵界焕容</>获得，或在<Assistant_System>美神馈赠商店</>中使用<Assistant_Red>1</>张神眷牌购买	<Assistant_Title1> [Serenade] </>\n<Assistant_Title2> Description: </> God's Favor Hairstyle \n<Assistant_Title2> Use: </> After use, obtain Serenade; click <Assistant_System> Appearance - Change Outfit </> to view and use, or exchange for <Assistant_Red> 1 </> God's Favor Card. \n<Assistant_Title2> Acquisition: </> Obtained via <Assistant_System> Summon - Spirit World Renewal </>, or purchase using <Assistant_Red> 1 </> God's Favor Card in the <Assistant_System> Goddess's Gift Shop </>	
477	<Assistant_Title1>【展台·催眠】</>\n<Assistant_Title2>描述：</>段位奖励展台动作\n<Assistant_Title2>使用：</>使用后获得展台·催眠，可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</><Assistant_System>躺赢-段位天梯</>达到一定段位获取	<Assistant_Title1>【Display Stand · Hypnosis】</>\n<Assistant_Title2>Description: </>Display stand action rewarded for rank\n<Assistant_Title2>Usage: </>After use, you will obtain Display Stand · Hypnosis. You can click <Assistant_System>Appearance - Display Stand</> to view and use it.\n<Assistant_Title2>Acquisition: </>Obtain by reaching a certain rank in <Assistant_System>Easy Win - Ranked Ladder</>.	
478	<Assistant_Title1>【展台·咏叹】</>\n<Assistant_Title2>描述：</>段位奖励展台动作\n<Assistant_Title2>使用：</>使用后获得展台·咏叹，可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</><Assistant_System>躺赢-段位天梯</>达到一定段位获取	<Assistant_Title1>【Display Stand·Aria】</>\n<Assistant_Title2>Description: </>Rank Reward Display Stand Action\n<Assistant_Title2>Usage: </>After use, you will obtain Display Stand·Aria. You can click <Assistant_System>Appearance-Display Stand</> to view and use it.\n<Assistant_Title2>Acquisition: </><Assistant_System>Easy Win-Ranked Ladder</>Obtained upon reaching a certain rank	
479	<Assistant_Title1>【展台·坐姿】</>\n<Assistant_Title2>描述：</>世界冒险玩法奖励展台动作\n<Assistant_Title2>使用：</>使用后获得展台·坐姿，可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城-百货-冒险商店</>使用冒险勋章兑换	<Assistant_Title1>【Display Stand - Sitting】</>\n<Assistant_Title2>Description: </>World Adventure gameplay reward display action.\n<Assistant_Title2>Usage: </>Use to obtain the Display Stand - Sitting. You can view and use it by clicking <Assistant_System>Appearance - Display Stand</>.\n<Assistant_Title2>Acquisition: </>Exchange using Adventure Medals in <Assistant_System>Shop - General Goods - Adventure Shop</>.	
480	<Assistant_Title1>【展台·展示力量】</>\n<Assistant_Title2>描述：</>世界冒险玩法奖励展台动作\n<Assistant_Title2>使用：</>使用后获得展台·展示力量，可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城-百货-冒险商店</>使用冒险勋章兑换	<Assistant_Title1>【Display Stand - Show Strength】</>\n<Assistant_Title2>Description: </>World Adventure gameplay reward display action.\n<Assistant_Title2>Usage: </>Use to obtain the Display Stand - Show Strength. You can view and use it by clicking <Assistant_System>Appearance - Display Stand</>.\n<Assistant_Title2>Acquisition: </>Exchange using Adventure Medals in <Assistant_System>Shop - General Goods - Adventure Shop</>.	
481	<Assistant_Title1>【展台·思考】</>\n<Assistant_Title2>描述：</>默认展台动作\n<Assistant_Title2>使用：</>可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</>默认解锁	<Assistant_Title1>【Display Stand - Thought】</>\n<Assistant_Title2>Description: </>Default display stand action.\n<Assistant_Title2>Usage: </>You can view and use it by clicking <Assistant_System>Appearance - Display Stand</>.\n<Assistant_Title2>Acquisition: </>Unlocked by default.	
482	<Assistant_Title1>【展台·抱胸】</>\n<Assistant_Title2>描述：</>段位奖励展台动作\n<Assistant_Title2>使用：</>使用后获得展台·抱胸，可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</><Assistant_System>躺赢-段位天梯</>达到一定段位获取	<Assistant_Title1>【Display Stand·Crossed Arms】</>\n<Assistant_Title2>Description: </>Rank Reward Display Stand Action\n<Assistant_Title2>Usage: </>After use, you will obtain Display Stand·Crossed Arms. You can click <Assistant_System>Appearance-Display Stand</> to view and use it.\n<Assistant_Title2>Acquisition: </><Assistant_System>Easy Win-Ranked Ladder</>Obtained upon reaching a certain rank	
483	<Assistant_Title1>【展台·拍照】</>\n<Assistant_Title2>描述：</>世界冒险玩法奖励展台动作\n<Assistant_Title2>使用：</>使用后获得展台·拍照，可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城-百货-冒险商店</>使用冒险勋章兑换	<Assistant_Title1>【Display Stand - Photography】</>\n<Assistant_Title2>Description: </>World Adventure gameplay reward display action.\n<Assistant_Title2>Usage: </>Use to obtain the Display Stand - Photography. You can view and use it by clicking <Assistant_System>Appearance - Display Stand</>.\n<Assistant_Title2>Acquisition: </>Exchange using Adventure Medals in <Assistant_System>Shop - General Goods - Adventure Shop</>.	
484	<Assistant_Title1>【展台·撑伞】</>\n<Assistant_Title2>描述：</>段位奖励展台动作\n<Assistant_Title2>使用：</>使用后获得展台·撑伞，可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</><Assistant_System>躺赢-段位天梯</>达到一定段位获取	<Assistant_Title1>【Display Stand·Holding Umbrella】</>\n<Assistant_Title2>Description: </>Rank Reward Display Stand Action\n<Assistant_Title2>Usage: </>After use, you will obtain Display Stand·Holding Umbrella. You can click <Assistant_System>Appearance-Display Stand</> to view and use it.\n<Assistant_Title2>Acquisition: </><Assistant_System>Easy Win-Ranked Ladder</>Obtained upon reaching a certain rank	
485	<Assistant_Title1>【展台·比心】</>\n<Assistant_Title2>描述：</>组队玩法奖励展台动作\n<Assistant_Title2>使用：</>使用后获得展台·比心，可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城-百货-同行商店</>使用同行纹章兑换	<Assistant_Title1>【Display Stand - Heart Hands】</>\n<Assistant_Title2>Description: </>Team gameplay reward display action.\n<Assistant_Title2>Usage: </>Use to obtain the Display Stand - Heart Hands. You can view and use it by clicking <Assistant_System>Appearance - Display Stand</>.\n<Assistant_Title2>Acquisition: </>Exchange using Companion Emblems in <Assistant_System>Shop - General Goods - Companion Shop</>.	
486	<Assistant_Title1>【展台·比手枪 】</>\n<Assistant_Title2>描述：</>竞技玩法奖励展台动作\n<Assistant_Title2>使用：</>使用后获得展台·比手枪 ，可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城-百货-凯旋商店</>使用凯旋徽章兑换	<Assistant_Title1>【Display Stand · Pistol Gesture】</>\n<Assistant_Title2>Description: </>Display stand action rewarded for Competition gameplay\n<Assistant_Title2>Usage: </>After use, you will obtain Display Stand · Pistol Gesture. You can click <Assistant_System>Appearance - Display Stand</> to view and use it.\n<Assistant_Title2>Acquisition: </>Exchange using Triumph Badges in the <Assistant_System>Mall - General Goods - Triumph Shop</>.	
487	<Assistant_Title1>【展台·睥睨】</>\n<Assistant_Title2>描述：</>竞技玩法奖励展台动作\n<Assistant_Title2>使用：</>使用后获得展台·睥睨，可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城-百货-凯旋商店</>使用凯旋徽章兑换	<Assistant_Title1>【Display Stand · Disdain】</>\n<Assistant_Title2>Description: </>Display stand action rewarded for Competition gameplay\n<Assistant_Title2>Usage: </>After use, you will obtain Display Stand · Disdain. You can click <Assistant_System>Appearance - Display Stand</> to view and use it.\n<Assistant_Title2>Acquisition: </>Exchange using Triumph Badges in the <Assistant_System>Mall - General Goods - Triumph Shop</>.	
488	<Assistant_Title1>【展台·研习】</>\n<Assistant_Title2>描述：</>世界冒险玩法奖励展台动作\n<Assistant_Title2>使用：</>使用后获得展台·研习，可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城-百货-冒险商店</>使用冒险勋章兑换	<Assistant_Title1>【Display Stand · Study】</>\n<Assistant_Title2>Description: </>Display stand action rewarded for World Adventure gameplay\n<Assistant_Title2>Usage: </>After use, you will obtain Display Stand · Study. You can click <Assistant_System>Appearance - Display Stand</> to view and use it.\n<Assistant_Title2>Acquisition: </>Exchange using Adventure Medals in the <Assistant_System>Mall - General Goods - Adventure Shop</>.	
489	<Assistant_Title1>【展台·祈祷】</>\n<Assistant_Title2>描述：</>默认展台动作\n<Assistant_Title2>使用：</>可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</>默认解锁	<Assistant_Title1>【Display Stand · Prayer】</>\n<Assistant_Title2>Description: </>Default display stand action\n<Assistant_Title2>Usage: </>You can click <Assistant_System>Appearance - Display Stand</> to view and use it.\n<Assistant_Title2>Acquisition: </>Unlocked by default.	
490	<Assistant_Title1>【展台·笃定】</>\n<Assistant_Title2>描述：</>世界冒险玩法奖励展台动作\n<Assistant_Title2>使用：</>使用后获得展台·笃定，可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城-百货-冒险商店</>使用冒险勋章兑换	<Assistant_Title1>【Display Stand - Certainty】</>\n<Assistant_Title2>Description: </>World Adventure gameplay reward display action.\n<Assistant_Title2>Usage: </>Use to obtain the Display Stand - Certainty. You can view and use it by clicking <Assistant_System>Appearance - Display Stand</>.\n<Assistant_Title2>Acquisition: </>Exchange using Adventure Medals in <Assistant_System>Shop - General Goods - Adventure Shop</>.	
491	<Assistant_Title1>【展台·耸肩】</>\n<Assistant_Title2>描述：</>段位奖励展台动作\n<Assistant_Title2>使用：</>使用后获得展台·耸肩，可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</><Assistant_System>躺赢-段位天梯</>达到一定段位获取	<Assistant_Title1>【Display Stand·Shrug】</>\n<Assistant_Title2>Description: </>Rank Reward Display Stand Action\n<Assistant_Title2>Usage: </>After use, you will obtain Display Stand·Shrug. You can click <Assistant_System>Appearance-Display Stand</> to view and use it.\n<Assistant_Title2>Acquisition: </><Assistant_System>Easy Win-Ranked Ladder</>Obtained upon reaching a certain rank	
492	<Assistant_Title1>【展台·自信】</>\n<Assistant_Title2>描述：</>默认展台动作\n<Assistant_Title2>使用：</>可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</>默认解锁	<Assistant_Title1>【Display Stand - Confidence】</>\n<Assistant_Title2>Description: </>Default display stand action.\n<Assistant_Title2>Usage: </>You can view and use it by clicking <Assistant_System>Appearance - Display Stand</>.\n<Assistant_Title2>Acquisition: </>Unlocked by default.	
493	<Assistant_Title1>【展台·致意】</>\n<Assistant_Title2>描述：</>组队玩法奖励展台动作\n<Assistant_Title2>使用：</>使用后获得展台·致意，可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城-百货-同行商店</>使用同行纹章兑换	<Assistant_Title1>【Display Stand - Greeting】</>\n<Assistant_Title2>Description: </>Team gameplay reward display action.\n<Assistant_Title2>Usage: </>Use to obtain the Display Stand - Greeting. You can view and use it by clicking <Assistant_System>Appearance - Display Stand</>.\n<Assistant_Title2>Acquisition: </>Exchange using Companion Emblems in <Assistant_System>Shop - General Goods - Companion Shop</>.	
494	<Assistant_Title1>【展台·蹲姿】</>\n<Assistant_Title2>描述：</>世界冒险玩法奖励展台动作\n<Assistant_Title2>使用：</>使用后获得展台·蹲姿，可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城-百货-冒险商店</>使用冒险勋章兑换	<Assistant_Title1>【Display Stand - Squat】</>\n<Assistant_Title2>Description: </>World Adventure gameplay reward display action.\n<Assistant_Title2>Usage: </>Use to obtain the Display Stand - Squat. You can view and use it by clicking <Assistant_System>Appearance - Display Stand</>.\n<Assistant_Title2>Acquisition: </>Exchange using Adventure Medals in <Assistant_System>Shop - General Goods - Adventure Shop</>.	
